id,city,name,website,address,address_2,zip,state,phone,email,notes,latitude,longitude
673,Santa Maria,United Way Santa Maria,,1660 S. Broadway,#101,93456,CA,(805) 922-0329,,,34.9300936,-120.4352005
674,Lompoc,Mark's House Lompoc,,203 N. N St,,93436,CA,(805) 735-9980,,,34.6372069,-120.4658484
675,Santa Maria,,,1026 E Sierra Madre Ave,,93454,CA,(805) 922-1919,,,34.9397081,-120.4198287
676,Goleta,,,5575 Armitos Avenue ,,93117,CA,,,,34.4381766,-119.819518
677,Goleta,Villa la Esperanza,,131 S Kellogg Ave,,93117,CA,,,,34.4372066,-119.8207841
678,Santa Barbara,,,2020 Allameda Padre Serra,Suite 211,93103,CA,(805) 966-5100,,,34.4390701,-119.704901
679,Santa Barbara,,,3891 State St,,93101,CA,(805) 246-9032,,,34.4401136,-119.7506709
680,Lompoc,,,119 N. D Street,,93436,CA,,,,34.6397537,-120.4530231
681,Lompoc,,,115 E. College Ave,,93436,CA,(805) 737-0015,,,34.6475392,-120.4568708
682,Santa Barbara,,,301 W. Figueroa St,,93101,CA,(805) 963-8775,,,34.4190091,-119.7065476
683,Santa Barbara,,,1209 State St,,93101,CA,(805) 965-4122,,,34.4233419,-119.7051606
684,Santa Maria,,,709 N. CURRYER ST.,,93458,CA,(805) 922-8445,info@sm4.org,,34.9596079,-120.4419292
685,Santa Barbara,,,1401 Chapala Street,,93101,CA,(805) 965-4122,,Must complete a phone interview to determine eligibility. Referral from school or community organization required ,34.4241767,-119.7083578
686,Santa Maria,,http://www.childrensresourcenetwork.org/locations.htm,901 South Broadway,,93454,CA,,,(Located at Santa Maria High School),34.9615857,-120.4359656
687,Lompoc,Lompoc Teen's Closet,,234 S N St,,93436,CA,,,,34.6368205,-120.4649489
688,Santa Maria,Santa Maria Pediatric and Teens Closet,,1400 E. Church Street,,93454,CA,,,(These programs are only for patients and their families),34.9509201,-120.4131853
689,Santa Barbara,"UCSB, Building 434",,"UCSB, Building 434",Room 123,93106,CA,(805) 893-4724,VeteransMilitaryServices@sa.ucsb.edu,Contact Cobly Dillard via Phone or Email,34.4133593,-119.8484108
690,Santa Barbara,,,721 Cliff Drive,"ECOC Building 1, Room 7",93109,CA,(805) 965-0581,ksrasmussen@pipeline.sbcc.edu,"Contact Kyle Rasmussen, extension 2203",34.4060713,-119.6990924
691,Santa Barbara,Department 12,,118 E. Figueroa Street,Department 12,93101,CA,,,Open every other Friday. Call (805) 451-0430 for more details,34.423745,-119.7013053
692,Lompoc,Department 1,,115 Civic Center Plaza,Department 1,93436,CA,,,,34.637649,-120.453174
693,Santa Maria,Department 3,,312-M E. Cook Street,Department 3,93454,CA,,,,34.9492102,-120.4322973
694,Santa Maria,,,Santa Maria,,93454,CA,(805) 458-0368,,,34.9530337,-120.4357191
695,Santa Barbara,Santa Barbara Veterans Service Office,,315 Camino Del Remedio,"Building 3, Room 251",93110,CA,(805) 681-4500,Jfletch@co.santa-barbara.ca.us,Contact Rep. Joseph Fletcher,34.4441584,-119.7806479
696,Lompoc,Lompoc Veterans Service Office,,401 E. Cypress Avenue,,93436,CA,(805) 737-7900,Kgarris@co.santa-barbara.ca.us,Contact Rep. Kerrie Garrison,34.6374781,-120.4538106
697,Santa Maria,Santa Maria Veterans Service Office,,624 Foster Road,Suite A,93454,CA,(805) 346-7160,rmurphy@co.santa-barbara.ca.us,Contact Rep. Rhonda Murphy,34.8824323,-120.4444496
698,Santa Maria,,,1410 S. Broadway,,93454,CA,(805) 614-6781,,Contact Kay Wade,34.9359995,-120.4344128
699,Santa Maria,,,PO Box 5654,,93456,CA,(805) 925-2372,,,34.9321616,-120.4343284
700,Santa Maria,,,720 E. El Camino Street,,93454,CA,(805) 478-6230,,Program Administrator—Willie Galvan 805-714-6015,34.9586588,-120.4445185
701,Ventura,Ventura Veterans Center,,790 E. Santa Clara Street,,93001,CA,(805) 585-1860,,,34.2793899,-119.2888667
702,San Luis Obispo,San Luis Obispo Veterans Center,,1070 Southwood Drive,,93401,CA,,,,35.2663584,-120.6425974
703,Santa Barbara,Santa Barbara Clinic,,4440 Calle Real,,93110,CA,(805) 683-1491,,,34.4432747,-119.7785577
704,Santa Maria,Santa Maria Clinic,,1550 E. Main Street,,93454,CA,(805) 354-6000,,,34.9515046,-120.4096549
705,Ventura,,,801 Seneca Street,,93001,CA,(805) 653-6434,,,34.308031,-119.2836927
706,Santa Maria,,,400 W. Church Street,,93454,CA,(805) 623-8880,,,34.9517476,-120.440669
707,Santa Barbara,United Way Santa Barbara,, 320 E. Gutierrez Street,,93101,CA,(805) 922-0329,,,34.4194413,-119.6899138
708,Santa Maria,United Way Santa Maria,,1660 S. Broadway,#101,93454,CA,(805) 922-0329,,,34.9300936,-120.4352005
709,Santa Barbara,,,324 E. Carrillo Street,Suite C,93101,CA,(805) 963-7777 ext 115,,Extension 176,34.4251406,-119.6975677
710,Santa Maria,North County Crisis Services,,212 West Carmen Lane,,93458,CA,(888) 868-1649,,"To obtain support for someone experiencing a mental health crisis: There are three possibilities: (1) If the crisis places anyone in immediate danger, call 911. (2) If the crisis does not involve immediate danger, and if the person in crisis has insurance coverage through a health plan, call the health plan to get a referral to a covered mental health provider. (3) For all others, call ACCESS Line at 1(888) 868-1649. The call is toll-free, and someone will answer to assist you 24 hours per day, seven days a week.",34.9246367,-120.4383286
711,Santa Barbara,South County Crisis Services,,315 Camino Del Remedio,Suite B,93110,CA,(888) 868-1649,,"To obtain support for someone experiencing a mental health crisis: There are three possibilities: (1) If the crisis places anyone in immediate danger, call 911. (2) If the crisis does not involve immediate danger, and if the person in crisis has insurance coverage through a health plan, call the health plan to get a referral to a covered mental health provider. (3) For all others, call ACCESS Line at 1(888) 868-1649. The call is toll-free, and someone will answer to assist you 24 hours per day, seven days a week.",34.4441584,-119.7806479
712,Santa Maria,,,500 West Foster Road,,93454,CA,(805) 934-6385,,,34.880679,-120.4421543
713,Santa Barbara,,,429 N San Antonio Road,,93110,CA,(805) 884-1600,,,34.4460677,-119.7807625
714,Lompoc,,,401 East Ocean Avenue,,93436,CA,(805) 737-6600,,,34.6393328,-120.4536981
715,Santa Barbara,,,923 Olive Street,Suite 1,93101,CA,(805) 962-3363,,,34.4262495,-119.6959039
716,Santa Barbara,,,111 E. Arrellaga Street,,93101,CA,(805) 965-2376,,,34.4287484,-119.7083257
717,Isla Vista,,,889 Camino Del Sur,,93117,CA,(805) 658-9170,,,34.4132388,-119.8628734
719,Santa Barbara,Daniel Bryant Youth & Family Treatment Center,https://cadasb.org/youth/youth-treatment/,1111 Garden St,,93101,CA,(805) 730-7575,,"structured outpatient treatment for children ages 12-18,  and their parents, with alcohol and drug abuse issues. ",34.4257807,-119.7003978
720,Santa Barbara,Mentor Program,https://cadasb.org/youth/mentor/,232 E. Canon Perdido St,,93101,CA,(805) 722-1321,mentorprogram@cadasb.org,"The CADA Mentor Program is a school-based program for vulnerable 3rd-8th grade students who need academic, emotional, and/or social support. Students are matched with trained, volunteer adult mentors and meet on campus 1 hour per week.",34.4233482,-119.6972533
721,Santa Barbara,S.U.P.E.R. Program,https://cadasb.org/youth/super/,1111 Garden St ,,93101,CA,(805) 822-1316,super@cadasb.org,"four-session series of meetings for  teens and their parents, with the purpose of improving  communication and building the family relationship, typically addressing issues of teen drug use and abuse. ",34.4257807,-119.7003978
722,Santa Barbara,,,1290 De La Vina Street,,93101,CA,(805) 770-7200,,,34.4222546,-119.7078613
724,Santa Barbara,Santa Barbara (Administration),,123 West Gutierrez,,93101,CA,(805) 965-1001,,,34.4139651,-119.6959475
725,Santa Maria,Santa Maria Youth & Family Center,,105 N. Lincoln Street,,93458,CA,(805) 928-1707,,,34.9535836,-120.4376985
726,Lompoc,Lompoc,,101 South B Street,,93436,CA,(805) 735-4376,,,34.6386291,-120.4504804
727,Lompoc,Dorothy Jackson Family Resource Center,,646 North H Street,,93436,CA,(805) 743-4146,,,34.6487081,-120.4568996
728,Santa Maria,Santa Maria Family Resource Center,,648 E. Enos Dr,,93454,CA,(805) 928-4150,,,34.9338088,-120.4272222
729,Carpinteria,Carpinteria,,5201 8th St,,93013,CA,(805) 965-1001,,,34.3954027,-119.5183297
730,Guadalupe,Little House By The Park,,4681 11th Street,,93434,CA,(805) 343-1194,,,34.9733403,-120.5723618
731,Santa Maria,,,2560 Skyway Drive,,93455,CA,(805) 922-4573,,,34.912813,-120.452924
732,Santa Maria,Delta High Schoold,http://www.deltahs.org/,4893 Bethany Drive,,93455,CA,(805) 937-6356,,,34.8659806,-120.4337376
733,Santa Maria,Ernest Righetti High School,http://www.righetti.us/,941 E. Foster Road,,93455,CA,(805) 937-2051,,,34.8836537,-120.4522213
734,Santa Maria,Pioneer Valley High School,http://www.pvhspanthers.org/,675 Panther Drive,,93454,CA,(805) 922-1305,,,34.9569224,-120.4019115
735,Santa Maria,Santa Maria High School,http://www.santamariahighschool.org/,901 South Broadway,,93454,CA,(805) 925-2567,,,34.9615857,-120.4359656
736,Santa Barbara,,,632 East Canon Perdido Street,,93013,CA,(805) 962-2382,,,34.427523,-119.6927828
737,Santa Maria,Santa Maria Office,,120 E. Jones Street,Suite 110,93454,CA,(805) 922-1707,david@fundforsantabarbara.org,,34.9457167,-120.4353586
738,Santa Barbara,Santa Barbara Office,,1219 State Street,,93101,CA,(805) 962-9164,mvargas@fundforsantabarbara.org,,34.423578,-119.7053494
739,Santa Barbara,PathPoint Corporate Office,,315 W. Haley Street,Suite 202,93101,CA,(805) 966-3310,,,34.4129015,-119.6989213
740,Santa Maria,North Santa Barbara County,,2450 Professional Parkway,,93455,CA,(805) 934-3537,,,34.9150672,-120.4381486
741,Santa Barbara,South Santa Barbara County,,902 Laguna Street,,93101,CA,(805) 961-9200,,,34.4251275,-119.6961211
742,Santa Barbara,Behavioral Health,,315 W. Haley Street ,Suite 102,93101,CA,(805) 963-1086,,,34.4129015,-119.6989213
743,Santa Barbara,,,320 Laguna Street,,93101,CA,(805) 564-5418,,,34.4198962,-119.68912
744,Santa Barbara,Santa Barbara Office,,2253 Las Positas Road,,93105,CA,(805) 687-6065,,No mail please.,34.4267064,-119.7350551
745,Santa Maria,Santa Maria Office,,120 E. Jones Street,,93454,CA,(805) 987-6065,,By appointment only,34.9457167,-120.4353586
746,Santa Barbara,,,309 S. Voluntario Learning Center,,93101,CA,(805) 897-1073,,,34.4059205,-119.6973208
747,Santa Barbara,Alta Vista Alternative High School,https://alted.sbunified.org/,710 Santa Barbara St.,,93101,CA,(805) 966-0883,,,34.4211365,-119.6958829
748,Goleta,Dos Pueblos High School,https://dphs.sbunified.org/,7266 Alameda Avenue ,,93117,CA,(805) 968-2541,bwoodard@sbunified.org,,34.4386217,-119.8769344
749,Santa Barbara,San Marcos High School,https://sanmarcos.sbunified.org/,4750 Hollister Ave,,93110,CA,(805) 966-0883,kglazer@sbunified.org,,34.4390667,-119.7891716
750,Santa Barbara,Santa Barbara High School,https://sbhs.sbunified.org/,700 East Anapamu St,,93103,CA,(805) 966-9101,esimmons@sbunified.org,,34.429467,-119.697547
751,Santa Barbara,Santa Barbara Region,,126 E. Haley St,Suite A17,93101,CA,(805) 642-6208,,,34.41938,-119.69342
752,Santa Maria,Santa Maria Region,,110 S. Lincoln St,Suite 207,93458,CA,(805) 925-1010,,,34.9523254,-120.4371584
753,Santa Barbara,,,1215 De La Vina Street,,93101,CA,(805) 962-3344,sbteenlegalclinic@gmail.com,,34.4213383,-119.7077174
754,Santa Barbara,,,7 West Figueroa,,93101,CA,(805) 242-2502,,Remote Learning for Santa Barbara/Lompoc/Santa Maria,34.4221206,-119.7032672
755,Santa Barbara,Every Women Counts,https://www.dhcs.ca.gov/services/cancer/EWC,345 Camino del Remedio,Rm 339,93110,CA,(805) 681-4783,,primarily serves low income women without health coverage to obtain free breast and cervical cancer screenings and health education (virtual) across the state.  Our office serves the Tri-Counties.,,
756,Santa Maria,Main Office,,117 S. Benwiley Avenue,,93458,CA,(805) 332-3439,amy.adargo@djscss.org,,,
757,Santa Maria,,,1302 N. Miller Street,,93454,CA,,,Please contact our main office for more info,,
758,Santa Maria,,,515 N. Palisade Drive,,93454,CA,,,Please contact our main office for more info,,
759,Santa Maria,,,919 N. Walnut Drive,,93458,CA,,,Please contact our Main Office for more info,,
760,Santa Maria,,,115 S. Benwiley Avenue,,93458,CA,,,Please contact our main office for more info,,
761,Santa Barbara,code for santa barbara,,123,345,93101,ca,(805) 987-8594,vsauceda@codeforamerica.org,something,,
765,Santa Barbara,,,,,,CA,,,,,
766,Santa Barbara,,https://freedom4youth.org,187 S Patterson Ave,,93111,CA,(805) 708-1292,INFO@FREEDOM4YOUTH.ORG,,34.435478,-119.809151
767,Santa Barbara,Autosounds,,1024 De la vina St., ,93101,CA,(805) 979-3462,,,34.420373135887694,-119.7047585019377
769,Santa Barbara,,,228 E. Anapamu Street,Suite 206,93101,CA,(805) 628-4292,,,34.42631597514484,-119.70115546026118
770,Santa Barbara,,,140 East Figueroa Street,,93101,CA,(805) 892-4922,,,34.42455767844801,-119.70081838724742
771,Santa Barbara,,,14 W Anapamu St,,93101,CA,(805) 962-3332,,,34.42330068141091,-119.70495182957623
773,Santa Maria,,,327 Plaza Dr,,93454,CA,(805) 453-0609,info@importasb.org,,34.93781501357369,-120.43235511606983
772,Santa Barbara,,,129 E Carrillo St,,93101,CA,(805) 604-5060,info@importasb.org,,34.42371498059411,-119.70000687375433
768,Santa Barbara,,,3463 State St. ,Suite 439,93105,CA,(805) 892-6769,ken@dui805.com,,34.43996346332728,-119.73831664491831
774,Santa Maria,,,218 Carmen Ln,#111,93458,CA,(805) 803-8740,,,34.92501661583407,-120.43850980192866
777,Santa Barbara,,,4501 Cathedral Oaks Road,,93110,CA,(805) 683-2145,,,34.451659027348995,-119.77623675966802
776,Santa Barbara,,,234 Camino del Remedio,,93110,CA,(805) 681-4452,,,34.444653336304754,-119.77868615782063
775,Goleta,,,5385 Hollister Avenue,"Bldg. 10, Suite 110",93111,CA,(805) 884-8085,,,34.432351011465805,-119.81186184602075
778,Santa Barbara,,,234 Camino del Remedio,,93110,CA,(805) 681-4452,,,34.444653336304754,-119.77868615782063
